/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine — Batch Optimizer
  Batches      : 10
  Trials/batch : 1000  (total: 10000)
  Startup/batch: 80
  Seeds        : [17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3

Loading worlds...
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=27.9498  mean=27.2992  std=2.1689
  Top components: nuclear_convergence=6.128  pu_gate=5.600  au_priority=4.000  serial_horizon=4.000  pop_ratio=2.000  colonial_extraction=1.740  civ_gap=0.898  lattice_latitude=0.740

Batch   Trial     Total      Mean      Std     GBest
    9    8790   22.8621   21.8924   3.2322   21.4903
    9    8791   21.8801   20.9955   2.9486   21.4903
    9    8792   22.9169   22.1444   2.5752   21.4903
    9    8793   26.1169   25.2015   3.0512   21.4903
    9    8794   21.7159   20.8137   3.0074   21.4903
    9    8795   21.7389   20.8380   3.0029   21.4903
    9    8796   22.4812   21.6907   2.6350   21.4903
    9    8797   23.8376   23.0494   2.6274   21.4903
    9    8798   22.8716   21.8993   3.2409   21.4903
    9    8799   26.6262   25.7741   2.8404   21.4903
    9    8800   21.6724   20.7706   3.0061   21.4903
    9    8801   21.6821   20.7747   3.0247   21.4903
    9    8802   22.1628   21.3252   2.7920   21.4903
    9    8803   21.6257   20.7114   3.0478   21.4903
    9    8804   28.8868   28.1366   2.5006   21.4903
    9    8805   21.7125   20.8124   3.0004   21.4903
    9    8806   21.7649   20.8667   2.9941   21.4903
    9    8807   23.0303   22.0941   3.1208   21.4903
    9    8808   21.6614   20.7535   3.0266   21.4903
    9    8809   22.1423   21.2953   2.8232   21.4903
    9    8810   21.7218   20.8211   3.0022   21.4903
    9    8811   22.9392   22.1656   2.5785   21.4903
    9    8812   22.0154   21.1543   2.8702   21.4903
    9    8813   28.7027   28.0780   2.0826   21.4903
    9    8814   21.9821   21.1177   2.8815   21.4903
    9    8815   21.6777   20.7731   3.0150   21.4903
    9    8816   21.6922   20.7854   3.0227   21.4903
    9    8817   21.7323   20.8322   3.0004   21.4903
    9    8818   22.1702   21.3218   2.8278   21.4903
    9    8819   21.9963   21.1345   2.8727   21.4903
    9    8820   21.7861   20.8900   2.9871   21.4903
    9    8821   21.9865   21.1205   2.8865   21.4903
    9    8822   22.9595   22.0173   3.1407   21.4903
    9    8823   22.8607   21.8879   3.2427   21.4903
    9    8824   21.7192   20.8171   3.0069   21.4903
    9    8825   21.5332   20.6066   3.0885   21.4903
    9    8826   22.0443   21.1879   2.8547   21.4903
    9    8827   23.0728   22.1318   3.1365   21.4903
    9    8828   21.7712   20.8733   2.9931   21.4903
    9    8829   23.3014   22.4236   2.9262   21.4903
    9    8830   24.1798   23.4736   2.3542   21.4903
    9    8831   26.0921   25.1737   3.0614   21.4903
    9    8832   22.1871   21.3596   2.7584   21.4903
    9    8833   23.8957   23.2010   2.3157   21.4903
    9    8834   23.1727   22.2678   3.0164   21.4903
    9    8835   22.4052   21.5917   2.7115   21.4903
    9    8836   21.9465   21.0869   2.8655   21.4903
    9    8837   21.7633   20.8743   2.9634   21.4903
    9    8838   21.7998   20.9004   2.9980   21.4903
    9    8839   23.0007   22.2368   2.5461   21.4903
    9    8840   22.1605   21.3151   2.8179   21.4903
    9    8841   22.9548   22.0098   3.1501   21.4903
    9    8842   23.3520   22.4838   2.8941   21.4903
    9    8843   21.8907   21.0114   2.9311   21.4903
    9    8844   21.8763   20.9926   2.9458   21.4903
    9    8845   21.7150   20.8105   3.0151   21.4903
    9    8846   23.2256   22.3302   2.9846   21.4903
    9    8847   21.9986   21.1349   2.8791   21.4903
    9    8848   22.3892   21.5966   2.6418   21.4903
    9    8849   21.5472   20.6209   3.0876   21.4903
    9    8850   22.1145   21.2603   2.8476   21.4903
    9    8851   22.0277   21.1803   2.8245   21.4903
    9    8852   22.8747   21.9043   3.2347   21.4903
    9    8853   22.7853   22.0101   2.5837   21.4903
    9    8854   25.0874   24.4719   2.0516   21.4903
    9    8855   23.6162   22.8073   2.6963   21.4903
    9    8856   22.2606   21.4376   2.7434   21.4903
    9    8857   22.0785   21.2430   2.7848   21.4903
    9    8858   21.8311   20.9516   2.9315   21.4903
    9    8859   21.5279   20.5979   3.0999   21.4903
    9    8860   21.7966   20.9042   2.9746   21.4903
    9    8861   22.1411   21.3087   2.7745   21.4903
    9    8862   21.7107   20.8131   2.9921   21.4903
    9    8863   21.6314   20.7164   3.0500   21.4903
    9    8864   22.1117   21.2599   2.8394   21.4903
    9    8865   22.8625   21.8898   3.2427   21.4903
    9    8866   22.8626   21.9148   3.1593   21.4903
    9    8867   21.5226   20.5942   3.0945   21.4903
    9    8868   21.5893   20.6706   3.0625   21.4903
    9    8869   22.6530   21.8673   2.6193   21.4903
    9    8870   22.5123   21.7055   2.6893   21.4903
    9    8871   21.7880   20.8918   2.9876   21.4903
    9    8872   23.1201   22.1975   3.0751   21.4903
    9    8873   22.0440   21.1751   2.8965   21.4903
    9    8874   21.5749   20.6526   3.0742   21.4903
    9    8875   23.8271   23.0037   2.7447   21.4903
    9    8876   21.7650   20.8661   2.9965   21.4903
    9    8877   21.5776   20.6521   3.0848   21.4903
    9    8878   22.9680   22.0059   3.2069   21.4903
    9    8879   21.5846   20.6662   3.0615   21.4903
    9    8880   22.4800   21.6788   2.6708   21.4903
    9    8881   21.6975   20.7920   3.0182   21.4903
    9    8882   21.8009   20.9024   2.9948   21.4903
    9    8883   22.2337   21.4093   2.7480   21.4903
    9    8884   23.1525   22.4078   2.4824   21.4903
    9    8885   22.5660   21.7595   2.6884   21.4903
    9    8886   21.7957   20.9095   2.9539   21.4903
    9    8887   22.5537   21.7633   2.6347   21.4903
    9    8888   26.1561   25.2480   3.0271   21.4903
    9    8889   23.7743   22.9628   2.7050   21.4903
    9    8890   21.6873   20.7790   3.0277   21.4903
    9    8891   22.0474   21.1935   2.8463   21.4903
    9    8892   22.7878   21.8170   3.2361   21.4903
    9    8893   22.8689   21.9004   3.2284   21.4903
    9    8894   22.0222   21.1622   2.8668   21.4903
    9    8895   21.9681   21.1045   2.8788   21.4903
    9    8896   21.9305   21.0617   2.8961   21.4903
    9    8897   23.0302   22.0784   3.1725   21.4903
    9    8898   22.2507   21.4158   2.7828   21.4903
    9    8899   22.8910   21.9274   3.2121   21.4903
    9    8900   23.0130   22.2993   2.3790   21.4903
    9    8901   22.5889   21.7838   2.6838   21.4903
    9    8902   21.6011   20.6789   3.0741   21.4903
    9    8903   23.9124   23.1112   2.6708   21.4903
    9    8904   23.9909   23.1990   2.6399   21.4903
    9    8905   26.0565   25.1320   3.0818   21.4903
    9    8906   22.5958   21.7968   2.6634   21.4903
    9    8907   23.8939   23.1206   2.5777   21.4903
    9    8908   21.6064   20.6900   3.0548   21.4903
    9    8909   21.9559   21.0867   2.8974   21.4903
    9    8910   23.6950   22.8797   2.7178   21.4903
    9    8911   21.6566   20.7504   3.0206   21.4903
    9    8912   21.5900   20.6700   3.0669   21.4903
    9    8913   23.9014   23.2009   2.3351   21.4903
    9    8914   24.0280   23.2487   2.5980   21.4903
    9    8915   23.3256   22.4575   2.8937   21.4903
    9    8916   23.0597   22.1196   3.1338   21.4903
    9    8917   21.7565   20.8558   3.0022   21.4903
    9    8918   23.0952   22.3394   2.5195   21.4903
    9    8919   21.8052   20.9108   2.9812   21.4903
    9    8920   21.6126   20.6975   3.0504   21.4903
    9    8921   21.6992   20.7876   3.0386   21.4903
    9    8922   21.7314   20.8281   3.0109   21.4903
    9    8923   23.0941   22.1638   3.1009   21.4903
    9    8924   21.5966   20.6797   3.0561   21.4903
    9    8925   23.8335   23.0188   2.7155   21.4903
    9    8926   21.7709   20.8900   2.9365   21.4903
    9    8927   21.8600   20.9798   2.9342   21.4903
    9    8928   24.1280   23.3795   2.4949   21.4903
    9    8929   21.5645   20.6370   3.0917   21.4903
    9    8930   21.7642   20.8697   2.9819   21.4903
    9    8931   21.7457   20.8534   2.9743   21.4903
    9    8932   21.8556   20.9656   2.9665   21.4903
    9    8933   22.9182   21.9652   3.1768   21.4903
    9    8934   22.2074   21.3864   2.7367   21.4903
    9    8935   22.8637   21.9158   3.1598   21.4903
    9    8936   22.1893   21.3676   2.7389   21.4903
    9    8937   21.9725   21.1082   2.8810   21.4903
    9    8938   22.7810   21.8088   3.2405   21.4903
    9    8939   22.8287   21.8766   3.1736   21.4903
    9    8940   21.9190   21.0453   2.9123   21.4903
    9    8941   22.8853   21.9199   3.2181   21.4903
    9    8942   21.9375   21.0718   2.8857   21.4903
    9    8943   22.7166   21.9296   2.6234   21.4903
    9    8944   22.1198   21.2732   2.8222   21.4903
    9    8945   21.6884   20.7830   3.0179   21.4903
    9    8946   21.5282   20.5981   3.1002   21.4903
    9    8947   22.1997   21.3704   2.7642   21.4903
    9    8948   22.1081   21.2574   2.8357   21.4903
    9    8949   21.8218   20.9350   2.9559   21.4903
    9    8950   21.8546   20.9654   2.9642   21.4903
    9    8951   26.2878   25.3907   2.9903   21.4903
    9    8952   24.1341   23.4132   2.4029   21.4903
    9    8953   21.8944   21.0148   2.9319   21.4903
    9    8954   22.2795   21.4444   2.7837   21.4903
    9    8955   23.7938   22.9976   2.6539   21.4903
    9    8956   21.6472   20.7331   3.0471   21.4903
    9    8957   23.0814   22.1457   3.1189   21.4903
    9    8958   27.9784   27.1506   2.7594   21.4903
    9    8959   22.6873   21.8877   2.6654   21.4903
    9    8960   21.5904   20.6718   3.0622   21.4903
    9    8961   21.5127   20.5795   3.1106   21.4903
    9    8962   23.9762   23.1698   2.6881   21.4903
    9    8963   21.5071   20.5755   3.1052   21.4903
    9    8964   23.5777   22.7441   2.7786   21.4903
    9    8965   23.3647   22.5044   2.8676   21.4903
    9    8966   21.6986   20.7913   3.0243   21.4903
    9    8967   23.9420   23.1575   2.6147   21.4903
    9    8968   21.8977   21.0209   2.9229   21.4903
    9    8969   21.6940   20.7894   3.0154   21.4903
    9    8970   23.2316   22.3428   2.9627   21.4903
    9    8971   21.6117   20.6928   3.0630   21.4903
    9    8972   22.7810   21.8076   3.2447   21.4903
    9    8973   22.7204   21.9304   2.6333   21.4903
    9    8974   21.7739   20.8708   3.0105   21.4903
    9    8975   21.9450   21.0772   2.8927   21.4903
    9    8976   21.7095   20.8111   2.9947   21.4903
    9    8977   21.6205   20.7057   3.0495   21.4903
    9    8978   21.5601   20.6343   3.0858   21.4903
    9    8979   22.0458   21.1783   2.8917   21.4903
    9    8980   23.1693   22.2615   3.0261   21.4903
    9    8981   21.5704   20.6452   3.0839   21.4903
    9    8982   21.9183   21.0395   2.9293   21.4903
    9    8983   21.5284   20.6003   3.0934   21.4903
    9    8984   21.7399   20.8489   2.9699   21.4903
    9    8985   25.1704   24.5413   2.0970   21.4903
    9    8986   21.5735   20.6521   3.0713   21.4903
    9    8987   22.9948   22.2267   2.5606   21.4903
    9    8988   23.3932   22.5323   2.8698   21.4903
    9    8989   22.5618   21.7507   2.7037   21.4903
    9    8990   26.8038   25.9806   2.7439   21.4903
    9    8991   22.2946   21.4751   2.7316   21.4903
    9    8992   22.0673   21.2210   2.8212   21.4903
    9    8993   21.6634   20.7560   3.0246   21.4903
    9    8994   22.0625   21.2085   2.8467   21.4903
    9    8995   22.4723   21.6537   2.7289   21.4903
    9    8996   23.1092   22.1772   3.1067   21.4903
    9    8997   22.6566   21.8676   2.6300   21.4903
    9    8998   21.8920   21.0092   2.9428   21.4903
    9    8999   22.0643   21.2092   2.8503   21.4903
    9    9000   26.8198   26.0038   2.7200   21.4903
  → Batch 9 done in 19.4s  batch_best=21.4903  global_best=21.4903

   10    9001   21.4903   20.5530   3.1242   21.4903 *
   10    9002   24.4170   23.7454   2.2388   21.4903
   10    9003   24.7424   24.3061   1.4545   21.4903
   10    9004   25.1521   24.7829   1.2305   21.4903
   10    9005   26.8998   26.8031   0.3224   21.4903
   10    9006   26.7791   26.0790   2.3339   21.4903
   10    9007   29.4619   28.8431   2.0628   21.4903
   10    9008   26.2723   25.8909   1.2713   21.4903
   10    9009   25.6334   25.2017   1.4390   21.4903
   10    9010   27.6043   27.0395   1.8827   21.4903
   10    9011   26.0133   25.7807   0.7754   21.4903
   10    9012   31.2640   30.8294   1.4487   21.4903
   10    9013   26.4866   25.9752   1.7047   21.4903
   10    9014   27.9903   27.4273   1.8768   21.4903
   10    9015   26.4856   26.1047   1.2699   21.4903
   10    9016   24.0130   23.2492   2.5460   21.4903
   10    9017   23.9684   23.2574   2.3700   21.4903
   10    9018   28.0075   27.2802   2.4242   21.4903
   10    9019   24.5939   24.0190   1.9161   21.4903
   10    9020   22.2260   21.4106   2.7180   21.4903
   10    9021   28.1161   27.4423   2.2461   21.4903
   10    9022   23.0113   22.0684   3.1429   21.4903
   10    9023   31.3511   30.7731   1.9266   21.4903
   10    9024   28.0829   27.3898   2.3104   21.4903
   10    9025   28.3295   27.9348   1.3155   21.4903
   10    9026   24.2248   23.5475   2.2578   21.4903
   10    9027   28.5686   28.0863   1.6075   21.4903
   10    9028   24.8065   24.2249   1.9387   21.4903
   10    9029   32.2626   31.5905   2.2401   21.4903
   10    9030   26.8525   26.1783   2.2473   21.4903
   10    9031   28.0079   27.1789   2.7633   21.4903
   10    9032   28.0013   27.2737   2.4254   21.4903
   10    9033   31.6884   31.1489   1.7984   21.4903
   10    9034   25.3724   24.7895   1.9430   21.4903
   10    9035   30.1129   29.7979   1.0499   21.4903
   10    9036   25.4728   25.0367   1.4535   21.4903
   10    9037   27.1050   26.5876   1.7248   21.4903
   10    9038   30.8122   30.4415   1.2357   21.4903
   10    9039   24.6792   24.1562   1.7435   21.4903
   10    9040   25.2916   24.7152   1.9213   21.4903
   10    9041   27.9478   27.2975   2.1677   21.4903
   10    9042   23.3408   22.4854   2.8516   21.4903
   10    9043   24.7006   24.0672   2.1114   21.4903
   10    9044   26.4775   25.8771   2.0011   21.4903
   10    9045   26.6201   25.9760   2.1470   21.4903
   10    9046   29.9573   29.4943   1.5434   21.4903
   10    9047   27.3419   26.3924   3.1652   21.4903
   10    9048   25.8864   25.4947   1.3059   21.4903
   10    9049   24.3359   23.6348   2.3372   21.4903
   10    9050   23.0053   22.0510   3.1812   21.4903
   10    9051   25.3910   24.8180   1.9099   21.4903
   10    9052   22.8298   22.0506   2.5974   21.4903
   10    9053   26.4006   25.9885   1.3733   21.4903
   10    9054   24.0287   23.2547   2.5801   21.4903
   10    9055   29.6533   29.3282   1.0839   21.4903
   10    9056   23.3120   22.4636   2.8281   21.4903
   10    9057   24.5349   23.9408   1.9802   21.4903
   10    9058   27.9297   27.5228   1.3563   21.4903
   10    9059   24.8493   24.2794   1.8997   21.4903
   10    9060   25.1389   24.8127   1.0873   21.4903
   10    9061   32.7947   32.1626   2.1070   21.4903
   10    9062   29.5237   28.9625   1.8705   21.4903
   10    9063   24.9094   24.3304   1.9300   21.4903
   10    9064   28.0163   27.3907   2.0854   21.4903
   10    9065   25.9373   25.5553   1.2735   21.4903
   10    9066   32.4123   31.7195   2.3093   21.4903
   10    9067   27.6634   27.0495   2.0464   21.4903
   10    9068   23.4923   22.6583   2.7801   21.4903
   10    9069   25.5781   25.0220   1.8534   21.4903
   10    9070   24.1013   23.4322   2.2304   21.4903
   10    9071   23.9682   23.2307   2.4583   21.4903
   10    9072   26.7169   26.2446   1.5746   21.4903
   10    9073   31.6166   31.1000   1.7219   21.4903
   10    9074   24.7161   24.2538   1.5410   21.4903
   10    9075   23.4189   22.5906   2.7610   21.4903
   10    9076   24.7332   24.1127   2.0684   21.4903
   10    9077   26.9185   26.2624   2.1872   21.4903
   10    9078   27.7068   27.0285   2.2612   21.4903
   10    9079   32.0545   31.4264   2.0936   21.4903
   10    9080   27.8460   27.1098   2.4539   21.4903
   10    9081   22.9306   21.9827   3.1597   21.4903
   10    9082   23.1317   22.2174   3.0478   21.4903
   10    9083   21.9732   21.1144   2.8628   21.4903
   10    9084   23.3108   22.4375   2.9108   21.4903
   10    9085   22.8199   21.8664   3.1781   21.4903
   10    9086   24.9214   24.2918   2.0984   21.4903
   10    9087   23.3323   22.4812   2.8369   21.4903
   10    9088   23.1948   22.2855   3.0309   21.4903
   10    9089   23.2170   22.3383   2.9290   21.4903
   10    9090   22.6203   21.8573   2.5435   21.4903
   10    9091   21.8077   20.9126   2.9837   21.4903
   10    9092   23.2380   22.5061   2.4396   21.4903
   10    9093   23.2805   22.5806   2.3331   21.4903
   10    9094   24.4360   23.9104   1.7520   21.4903
   10    9095   22.0036   21.1424   2.8706   21.4903
   10    9096   21.5732   20.6568   3.0546   21.4903
   10    9097   21.9717   21.1063   2.8847   21.4903
   10    9098   23.7998   23.0368   2.5436   21.4903
   10    9099   23.0477   22.1035   3.1476   21.4903
   10    9100   22.9739   22.2218   2.5070   21.4903
   10    9101   22.7669   22.0401   2.4224   21.4903
   10    9102   23.5053   22.6901   2.7173   21.4903
   10    9103   24.1736   23.4599   2.3787   21.4903
   10    9104   24.1419   23.5074   2.1152   21.4903
   10    9105   24.4457   23.9563   1.6315   21.4903
   10    9106   23.3173   22.4638   2.8449   21.4903
   10    9107   21.9192   21.0425   2.9224   21.4903
   10    9108   21.7146   20.8076   3.0234   21.4903
   10    9109   28.4045   27.6084   2.6536   21.4903
   10    9110   24.2318   23.6289   2.0095   21.4903
   10    9111   21.5660   20.6411   3.0828   21.4903
   10    9112   23.2622   22.5251   2.4568   21.4903
   10    9113   21.9091   21.0272   2.9396   21.4903
   10    9114   21.8796   20.9915   2.9604   21.4903
   10    9115   22.9359   21.9821   3.1792   21.4903
   10    9116   21.6340   20.7186   3.0516   21.4903
   10    9117   22.7023   21.9224   2.5996   21.4903
   10    9118   22.4553   21.6389   2.7213   21.4903
   10    9119   23.9049   23.1023   2.6753   21.4903
   10    9120   21.9180   21.0479   2.9004   21.4903
   10    9121   27.0813   26.2841   2.6574   21.4903
   10    9122   23.0028   22.0443   3.1948   21.4903
   10    9123   27.6584   26.7413   3.0569   21.4903
   10    9124   26.0247   25.0936   3.1035   21.4903
   10    9125   22.3438   21.5137   2.7670   21.4903
   10    9126   26.8258   25.9997   2.7536   21.4903
   10    9127   21.7184   20.8181   3.0012   21.4903
   10    9128   22.2063   21.3758   2.7684   21.4903
   10    9129   21.7541   20.8553   2.9960   21.4903
   10    9130   23.1943   22.4987   2.3189   21.4903
   10    9131   23.7979   22.9727   2.7506   21.4903
   10    9132   26.0983   25.1780   3.0675   21.4903
   10    9133   22.1709   21.3328   2.7936   21.4903
   10    9134   22.0648   21.2344   2.7681   21.4903
   10    9135   23.7626   22.9620   2.6688   21.4903
   10    9136   24.3581   23.6603   2.3262   21.4903
   10    9137   23.3141   22.4418   2.9076   21.4903
   10    9138   21.8273   20.9371   2.9672   21.4903
   10    9139   21.8982   21.0274   2.9026   21.4903
   10    9140   22.7380   21.9554   2.6087   21.4903
   10    9141   23.2703   22.4053   2.8832   21.4903
   10    9142   22.0734   21.2280   2.8180   21.4903
   10    9143   22.8081   22.0534   2.5158   21.4903
   10    9144   27.4838   26.5204   3.2111   21.4903
   10    9145   21.5950   20.6757   3.0644   21.4903
   10    9146   22.2736   21.4395   2.7802   21.4903
   10    9147   22.5082   21.6972   2.7033   21.4903
   10    9148   21.9032   21.0253   2.9261   21.4903
   10    9149   22.3146   21.4813   2.7778   21.4903
   10    9150   22.2696   21.4570   2.7086   21.4903
   10    9151   26.2310   25.3237   3.0244   21.4903
   10    9152   22.2529   21.4154   2.7918   21.4903
   10    9153   22.2650   21.4301   2.7829   21.4903
   10    9154   29.0021   28.3042   2.3262   21.4903
   10    9155   21.7714   20.8729   2.9952   21.4903
   10    9156   28.4894   27.7184   2.5697   21.4903
   10    9157   21.9991   21.1398   2.8642   21.4903
   10    9158   25.8189   25.3649   1.5134   21.4903
   10    9159   22.4325   21.6318   2.6691   21.4903
   10    9160   23.1732   22.2659   3.0241   21.4903
   10    9161   21.6285   20.7156   3.0429   21.4903
   10    9162   21.9784   21.1188   2.8653   21.4903
   10    9163   22.3451   21.5152   2.7662   21.4903
   10    9164   24.6541   23.9632   2.3029   21.4903
   10    9165   21.9554   21.0841   2.9043   21.4903
   10    9166   23.2472   22.3517   2.9851   21.4903
   10    9167   24.2627   23.5199   2.4761   21.4903
   10    9168   26.2010   25.2983   3.0092   21.4903
   10    9169   22.3783   21.5595   2.7296   21.4903
   10    9170   23.9776   23.2060   2.5721   21.4903
   10    9171   23.8225   23.0071   2.7179   21.4903
   10    9172   22.5367   21.7423   2.6478   21.4903
   10    9173   23.7578   23.0848   2.2431   21.4903
   10    9174   24.6651   24.0301   2.1165   21.4903
   10    9175   25.1860   24.7044   1.6056   21.4903
   10    9176   22.0241   21.1646   2.8650   21.4903
   10    9177   23.0050   22.2719   2.4435   21.4903
   10    9178   21.6236   20.7062   3.0577   21.4903
   10    9179   21.8497   20.9607   2.9633   21.4903
   10    9180   22.3228   21.4932   2.7651   21.4903
   10    9181   21.9931   21.1315   2.8721   21.4903
   10    9182   24.6855   24.0100   2.2516   21.4903
   10    9183   26.5165   25.6586   2.8597   21.4903
   10    9184   22.0257   21.1604   2.8843   21.4903
   10    9185   21.6386   20.7288   3.0329   21.4903
   10    9186   21.5726   20.6513   3.0708   21.4903
   10    9187   27.1093   26.3234   2.6197   21.4903
   10    9188   24.0264   23.2450   2.6048   21.4903
   10    9189   26.5388   25.6864   2.8415   21.4903
   10    9190   23.0024   22.0421   3.2009   21.4903
   10    9191   22.7734   21.7965   3.2563   21.4903
   10    9192   21.7501   20.8541   2.9868   21.4903
   10    9193   22.9067   22.1804   2.4210   21.4903
   10    9194   21.8139   20.9330   2.9364   21.4903
   10    9195   21.6012   20.6835   3.0591   21.4903
   10    9196   26.0958   25.1771   3.0624   21.4903
   10    9197   22.0836   21.2354   2.8275   21.4903
   10    9198   21.7528   20.8546   2.9942   21.4903
   10    9199   21.7451   20.8511   2.9800   21.4903
   10    9200   21.6077   20.6922   3.0517   21.4903
   10    9201   22.3302   21.5037   2.7549   21.4903
   10    9202   22.8975   22.1206   2.5899   21.4903
   10    9203   23.2563   22.5798   2.2550   21.4903
   10    9204   21.7725   20.8744   2.9936   21.4903
   10    9205   21.8021   20.9084   2.9789   21.4903
   10    9206   24.0647   23.2991   2.5522   21.4903
   10    9207   21.6707   20.7640   3.0222   21.4903
   10    9208   23.2312   22.5008   2.4349   21.4903
   10    9209   22.6888   21.9084   2.6012   21.4903
   10    9210   22.5348   21.7336   2.6706   21.4903
   10    9211   22.4268   21.6477   2.5971   21.4903
   10    9212   24.0352   23.3724   2.2092   21.4903
   10    9213   22.3301   21.5096   2.7349   21.4903
   10    9214   21.8612   20.9816   2.9321   21.4903
   10    9215   23.7804   22.9939   2.6217   21.4903
   10    9216   23.0602   22.1158   3.1482   21.4903
   10    9217   22.9581   21.9933   3.2159   21.4903
   10    9218   21.5217   20.5915   3.1009   21.4903
   10    9219   24.5606   23.8949   2.2189   21.4903
   10    9220   23.1090   22.1801   3.0963   21.4903
   10    9221   22.3887   21.5787   2.6998   21.4903
   10    9222   21.8700   20.9851   2.9498   21.4903
   10    9223   26.1770   25.2706   3.0215   21.4903
   10    9224   21.8370   20.9516   2.9511   21.4903
   10    9225   22.0791   21.2282   2.8365   21.4903
   10    9226   21.6527   20.7462   3.0217   21.4903
   10    9227   22.6058   21.8227   2.6103   21.4903
   10    9228   22.2916   21.4801   2.7050   21.4903
   10    9229   22.0412   21.1848   2.8547   21.4903
   10    9230   21.6651   20.7576   3.0251   21.4903
   10    9231   22.4188   21.6330   2.6192   21.4903
   10    9232   22.7333   21.9681   2.5505   21.4903
   10    9233   23.0443   22.2858   2.5283   21.4903
   10    9234   24.6879   24.0644   2.0784   21.4903
   10    9235   23.4475   22.5964   2.8371   21.4903
   10    9236   22.3599   21.5434   2.7216   21.4903
   10    9237   22.1804   21.3321   2.8276   21.4903
   10    9238   23.2112   22.3150   2.9874   21.4903
   10    9239   23.6529   22.9502   2.3423   21.4903
   10    9240   22.8815   21.9160   3.2183   21.4903
   10    9241   23.3159   22.4402   2.9189   21.4903
   10    9242   22.2194   21.3865   2.7764   21.4903
   10    9243   21.5851   20.6662   3.0632   21.4903
   10    9244   21.5761   20.6512   3.0831   21.4903
   10    9245   21.9936   21.1370   2.8551   21.4903
   10    9246   22.7301   21.9501   2.6001   21.4903
   10    9247   22.0627   21.2039   2.8625   21.4903
   10    9248   21.6937   20.7985   2.9842   21.4903
   10    9249   21.7931   20.8997   2.9782   21.4903
   10    9250   28.5151   27.7293   2.6194   21.4903
   10    9251   23.6221   22.8004   2.7393   21.4903
   10    9252   22.0175   21.1567   2.8692   21.4903
   10    9253   23.8302   23.0415   2.6288   21.4903
   10    9254   21.7138   20.8042   3.0320   21.4903
   10    9255   22.4125   21.5952   2.7245   21.4903
   10    9256   21.7441   20.8397   3.0149   21.4903
   10    9257   24.3311   23.7703   1.8693   21.4903
   10    9258   23.0213   22.0999   3.0712   21.4903
   10    9259   21.5801   20.6661   3.0466   21.4903
   10    9260   21.7524   20.8625   2.9664   21.4903
   10    9261   23.4087   22.5496   2.8636   21.4903
   10    9262   24.3638   23.6684   2.3180   21.4903
   10    9263   23.2639   22.5252   2.4623   21.4903
   10    9264   22.3383   21.5274   2.7032   21.4903
   10    9265   22.3295   21.5217   2.6927   21.4903
   10    9266   22.4282   21.6056   2.7420   21.4903
   10    9267   23.4925   22.6328   2.8657   21.4903
   10    9268   22.0137   21.1481   2.8855   21.4903
   10    9269   21.7546   20.8564   2.9939   21.4903
   10    9270   22.1899   21.3605   2.7646   21.4903
   10    9271   21.8118   20.9137   2.9935   21.4903
   10    9272   22.1177   21.2659   2.8393   21.4903
   10    9273   24.0607   23.3622   2.3283   21.4903
   10    9274   23.2766   22.3839   2.9757   21.4903
   10    9275   23.1281   22.2229   3.0174   21.4903
   10    9276   23.1421   22.2193   3.0761   21.4903
   10    9277   23.2609   22.3965   2.8813   21.4903
   10    9278   22.1525   21.3186   2.7794   21.4903
   10    9279   21.7277   20.8255   3.0072   21.4903
   10    9280   22.9880   22.0219   3.2202   21.4903
   10    9281   22.0948   21.2456   2.8307   21.4903
   10    9282   22.4249   21.6122   2.7093   21.4903
   10    9283   22.5000   21.6890   2.7032   21.4903
   10    9284   23.1197   22.1909   3.0963   21.4903
   10    9285   21.6956   20.7917   3.0130   21.4903
   10    9286   23.2962   22.4294   2.8896   21.4903
   10    9287   22.2607   21.4432   2.7248   21.4903
   10    9288   21.7295   20.8366   2.9764   21.4903
   10    9289   23.3208   22.4475   2.9113   21.4903
   10    9290   23.7900   23.0222   2.5592   21.4903
   10    9291   23.7229   22.9116   2.7043   21.4903
   10    9292   22.9837   22.0236   3.2003   21.4903
   10    9293   23.8258   23.1610   2.2157   21.4903
   10    9294   21.9673   21.1040   2.8778   21.4903
   10    9295   21.8922   21.0173   2.9163   21.4903
   10    9296   22.7220   21.9926   2.4315   21.4903
   10    9297   21.7383   20.8340   3.0143   21.4903
   10    9298   21.7225   20.8236   2.9964   21.4903
   10    9299   23.2401   22.4035   2.7888   21.4903
   10    9300   21.7261   20.8240   3.0070   21.4903
   10    9301   22.3399   21.5339   2.6869   21.4903
   10    9302   21.5148   20.5838   3.1032   21.4903
   10    9303   22.0220   21.1637   2.8608   21.4903
   10    9304   21.9304   21.0620   2.8945   21.4903
   10    9305   22.1265   21.2783   2.8272   21.4903
   10    9306   21.8934   21.0173   2.9204   21.4903
   10    9307   22.2507   21.4176   2.7769   21.4903
