/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
 7690   23.8142   23.0727   2.4717   21.6935
 7691   24.5099   23.2784   4.1048   21.6935
 7692   22.7906   21.8929   2.9922   21.6935
 7693   22.6076   21.3413   4.2210   21.6935
 7694   22.9803   21.9770   3.3442   21.6935
 7695   25.2431   24.2895   3.1787   21.6935
 7696   22.6738   21.4663   4.0250   21.6935
 7697   23.2684   22.3122   3.1874   21.6935
 7698   24.6044   23.7459   2.8615   21.6935
 7699   22.8017   21.7401   3.5388   21.6935
 7700   22.4640   21.4614   3.3418   21.6935
 7701   26.1357   25.5892   1.8219   21.6935
 7702   24.5311   22.7097   6.0711   21.6935
 7703   24.3298   23.0428   4.2899   21.6935
 7704   22.9575   22.0047   3.1760   21.6935
 7705   22.9807   21.9894   3.3043   21.6935
 7706   41.8220   38.9130   9.6969   21.6935
 7707   22.4476   21.0629   4.6155   21.6935
 7708   25.5375   24.8973   2.1338   21.6935
 7709   23.1171   22.0186   3.6619   21.6935
 7710   24.2064   23.4305   2.5863   21.6935
 7711   24.4030   23.4900   3.0430   21.6935
 7712   24.4703   23.9736   1.6557   21.6935
 7713   25.2492   24.1213   3.7596   21.6935
 7714   23.7417   23.0503   2.3049   21.6935
 7715   24.1410   23.3945   2.4881   21.6935
 7716   22.0996   21.0707   3.4296   21.6935
 7717   24.4239   23.2584   3.8851   21.6935
 7718   25.3840   24.4951   2.9628   21.6935
 7719   23.6100   22.7098   3.0007   21.6935
 7720   25.2503   23.9288   4.4048   21.6935
 7721   24.1016   22.7043   4.6579   21.6935
 7722   23.1797   22.0723   3.6912   21.6935
 7723   23.4072   22.3327   3.5814   21.6935
 7724   23.4722   22.2759   3.9877   21.6935
 7725   22.9971   21.5317   4.8850   21.6935
 7726   23.1482   21.8385   4.3656   21.6935
 7727   21.7908   20.7059   3.6164   21.6935
 7728   24.2720   23.6219   2.1670   21.6935
 7729   23.9610   23.3939   1.8904   21.6935
 7730   23.6813   22.5066   3.9155   21.6935
 7731   26.1006   24.8152   4.2846   21.6935
 7732   25.2942   24.7884   1.6861   21.6935
 7733   24.2488   23.6046   2.1475   21.6935
 7734   23.9793   23.1225   2.8560   21.6935
 7735   23.4309   22.2601   3.9028   21.6935
 7736   25.1670   24.7122   1.5162   21.6935
 7737   40.9395   38.1540   9.2851   21.6935
 7738   22.8571   21.8390   3.3936   21.6935
 7739   24.7589   23.8467   3.0408   21.6935
 7740   23.0543   22.0751   3.2642   21.6935
 7741   33.0063   30.6217   7.9485   21.6935
 7742   22.6689   21.5322   3.7891   21.6935
 7743   22.7611   21.7266   3.4484   21.6935
 7744   23.8940   22.9080   3.2867   21.6935
 7745   25.7732   24.7362   3.4566   21.6935
 7746   24.6451   23.6207   3.4147   21.6935
 7747   24.1257   22.7289   4.6563   21.6935
 7748   23.1966   22.3285   2.8937   21.6935
 7749   24.0025   22.6492   4.5109   21.6935
 7750   22.3946   21.2792   3.7179   21.6935
 7751   22.3400   21.2259   3.7139   21.6935
 7752   22.9873   22.0585   3.0961   21.6935
 7753   39.0379   36.5870   8.1696   21.6935
 7754   23.6531   22.2479   4.6841   21.6935
 7755   24.7714   24.2675   1.6797   21.6935
 7756   29.9876   27.9758   6.7057   21.6935
 7757   40.7521   38.1850   8.5569   21.6935
 7758   23.5932   22.3812   4.0400   21.6935
 7759   23.7867   22.9161   2.9020   21.6935
 7760   23.8130   23.0756   2.4580   21.6935
 7761   23.4629   22.2331   4.0993   21.6935
 7762   22.1196   20.9263   3.9774   21.6935
 7763   41.4979   38.7476   9.1678   21.6935
 7764   24.8403   24.0641   2.5876   21.6935
 7765   22.7209   21.4835   4.1248   21.6935
 7766   24.0470   23.1705   2.9215   21.6935
 7767   24.1102   22.9835   3.7555   21.6935
 7768   23.7214   22.6904   3.4367   21.6935
 7769   23.7267   22.8608   2.8861   21.6935
 7770   23.9040   22.9147   3.2977   21.6935
 7771   23.2491   22.6308   2.0613   21.6935
 7772   24.2930   23.4741   2.7295   21.6935
 7773   24.0737   22.9396   3.7804   21.6935
 7774   23.1623   22.3716   2.6356   21.6935
 7775   27.5399   26.3417   3.9941   21.6935
 7776   25.7184   25.2675   1.5030   21.6935
 7777   24.8800   23.7835   3.6549   21.6935
 7778   23.7830   22.9129   2.9002   21.6935
 7779   37.4809   35.4019   6.9300   21.6935
 7780   25.3572   24.1243   4.1097   21.6935
 7781   23.2377   22.1322   3.6850   21.6935
 7782   23.6011   22.4009   4.0009   21.6935
 7783   24.0077   22.8869   3.7358   21.6935
 7784   23.0940   22.0450   3.4967   21.6935
 7785   23.5456   22.7257   2.7329   21.6935
 7786   23.8528   22.6925   3.8678   21.6935
 7787   23.9900   23.2336   2.5214   21.6935
 7788   22.4990   21.4098   3.6306   21.6935
 7789   24.2927   23.5712   2.4049   21.6935
 7790   23.5106   22.2867   4.0796   21.6935
 7791   24.1835   23.3069   2.9221   21.6935
 7792   23.3740   22.3395   3.4485   21.6935
 7793   24.6578   23.6310   3.4230   21.6935
 7794   23.8887   22.9494   3.1311   21.6935
 7795   23.3891   22.3994   3.2988   21.6935
 7796   22.7325   21.6874   3.4837   21.6935
 7797   23.9778   22.6570   4.4025   21.6935
 7798   23.2409   21.9334   4.3584   21.6935
 7799   23.2431   22.2884   3.1824   21.6935
 7800   23.7356   22.3685   4.5570   21.6935
 7801   38.7851   37.3078   4.9245   21.6935
 7802   23.1676   22.3778   2.6326   21.6935
 7803   24.2643   22.8713   4.6432   21.6935
 7804   29.7573   27.9476   6.0322   21.6935
 7805   23.6116   22.7412   2.9014   21.6935
 7806   23.1258   22.0668   3.5299   21.6935
 7807   41.1526   39.4342   5.7280   21.6935
 7808   25.4334   24.2751   3.8608   21.6935
 7809   23.4270   22.1442   4.2757   21.6935
 7810   23.9976   23.2423   2.5176   21.6935
 7811   33.1098   31.3537   5.8537   21.6935
 7812   23.2286   22.0811   3.8251   21.6935
 7813   24.8927   24.1647   2.4266   21.6935
 7814   24.1201   23.2350   2.9504   21.6935
 7815   23.8721   22.2611   5.3700   21.6935
 7816   25.7031   24.0209   5.6075   21.6935
 7817   22.5256   21.4384   3.6239   21.6935
 7818   23.9735   23.2232   2.5008   21.6935
 7819   24.7007   23.8411   2.8653   21.6935
 7820   23.4462   22.3682   3.5935   21.6935
 7821   24.8951   24.1671   2.4267   21.6935
 7822   23.7446   22.3592   4.6181   21.6935
 7823   23.1620   22.3714   2.6353   21.6935
 7824   22.2402   21.1229   3.7244   21.6935
 7825   37.8592   35.4406   8.0619   21.6935
 7826   23.0313   21.8998   3.7717   21.6935
 7827   24.6606   23.1793   4.9378   21.6935
 7828   23.6372   22.8153   2.7398   21.6935
 7829   22.1222   20.9550   3.8904   21.6935
 7830   24.2366   22.9949   4.1389   21.6935
 7831   23.2112   22.1102   3.6701   21.6935
 7832   26.2605   25.2720   3.2952   21.6935
 7833   22.7567   21.6036   3.8436   21.6935
 7834   22.3327   21.3212   3.3717   21.6935
 7835   23.7538   23.0570   2.3228   21.6935
 7836   25.1598   24.2330   3.0895   21.6935
 7837   23.1834   21.6073   5.2538   21.6935
 7838   23.6425   22.6047   3.4592   21.6935
 7839   24.3584   23.4847   2.9123   21.6935
 7840   27.2215   26.7209   1.6689   21.6935
 7841   25.1262   23.4543   5.5731   21.6935
 7842   23.5372   22.8651   2.2405   21.6935
 7843   23.4663   22.8332   2.1104   21.6935
 7844   40.1735   37.7426   8.1028   21.6935
 7845   25.8388   24.1984   5.4678   21.6935
 7846   22.7001   21.0480   5.5071   21.6935
 7847   24.1494   23.0836   3.5528   21.6935
 7848   24.8386   23.6984   3.8005   21.6935
 7849   23.0705   22.0053   3.5507   21.6935
 7850   22.7558   21.8305   3.0843   21.6935
 7851   24.6881   23.7297   3.1946   21.6935
 7852   29.3972   27.6507   5.8219   21.6935
 7853   22.7106   21.6734   3.4573   21.6935
 7854   24.6305   23.3376   4.3096   21.6935
 7855   26.1923   25.2610   3.1044   21.6935
 7856   22.4570   21.4310   3.4198   21.6935
 7857   23.4275   22.4203   3.3575   21.6935
 7858   23.6073   22.5655   3.4727   21.6935
 7859   41.0227   38.2485   9.2472   21.6935
 7860   24.0803   23.1640   3.0542   21.6935
 7861   24.3994   23.7591   2.1344   21.6935
 7862   23.9719   22.9362   3.4524   21.6935
 7863   23.1234   22.2150   3.0279   21.6935
 7864   23.8282   22.9161   3.0406   21.6935
 7865   24.4079   22.8684   5.1316   21.6935
 7866   25.0225   24.0850   3.1247   21.6935
 7867   24.8251   23.7283   3.6561   21.6935
 7868   23.9523   22.9677   3.2818   21.6935
 7869   24.6367   23.1434   4.9775   21.6935
 7870   24.9406   24.2460   2.3154   21.6935
 7871   23.0177   22.2383   2.5982   21.6935
 7872   23.6109   22.4021   4.0293   21.6935
 7873   24.7063   23.8477   2.8620   21.6935
 7874   24.5423   23.7718   2.5684   21.6935
 7875   38.5653   36.1914   7.9130   21.6935
 7876   23.1036   22.2246   2.9303   21.6935
 7877   24.6918   23.9839   2.3596   21.6935
 7878   24.8495   23.4424   4.6902   21.6935
 7879   40.3339   37.3919   9.8068   21.6935
 7880   24.6996   23.9817   2.3931   21.6935
 7881   22.1710   21.0458   3.7505   21.6935
 7882   21.8740   20.8165   3.5251   21.6935
 7883   24.5043   23.3538   3.8348   21.6935
 7884   26.5860   25.7811   2.6832   21.6935
 7885   23.9817   22.9157   3.5535   21.6935
 7886   23.6021   22.7341   2.8933   21.6935
 7887   23.2512   22.1403   3.7030   21.6935
 7888   23.7023   22.8997   2.6752   21.6935
 7889   23.7792   22.9719   2.6912   21.6935
 7890   27.7234   26.1231   5.3345   21.6935
 7891   23.8838   23.3612   1.7423   21.6935
 7892   22.3584   21.3969   3.2052   21.6935
 7893   24.8802   24.1547   2.4182   21.6935
 7894   25.5891   24.3731   4.0536   21.6935
 7895   24.0718   23.1205   3.1710   21.6935
 7896   32.4711   31.1441   4.4234   21.6935
 7897   24.0904   23.0122   3.5942   21.6935
 7898   24.3112   23.0852   4.0867   21.6935
 7899   35.3151   32.4859   9.4306   21.6935
 7900   36.7480   33.6799  10.2270   21.6935
 7901   24.0636   22.7363   4.4243   21.6935
 7902   21.8481   20.7604   3.6258   21.6935
 7903   22.4442   20.8522   5.3065   21.6935
 7904   22.2881   21.3186   3.2316   21.6935
 7905   23.8047   23.2504   1.8476   21.6935
 7906   22.6463   21.4535   3.9760   21.6935
 7907   23.1281   22.5299   1.9940   21.6935
 7908   24.2717   23.4498   2.7397   21.6935
 7909   23.8160   22.9042   3.0395   21.6935
 7910   23.5575   22.8905   2.2233   21.6935
 7911   23.8255   23.0820   2.4785   21.6935
 7912   22.6378   21.6537   3.2803   21.6935
 7913   23.1624   22.0536   3.6961   21.6935
 7914   23.7480   23.0306   2.3916   21.6935
 7915   23.5358   22.8637   2.2403   21.6935
 7916   23.6153   22.1082   5.0238   21.6935
 7917   25.4333   24.9139   1.7315   21.6935
 7918   24.3990   23.7587   2.1343   21.6935
 7919   23.4789   22.8444   2.1151   21.6935
 7920   23.9512   22.8614   3.6328   21.6935
 7921   24.6370   23.8101   2.7562   21.6935
 7922   22.7293   22.0211   2.3606   21.6935
 7923   23.5961   22.5397   3.5213   21.6935
 7924   23.3713   22.3592   3.3735   21.6935
 7925   23.1393   22.3537   2.6187   21.6935
 7926   26.8931   25.6671   4.0866   21.6935
 7927   23.7717   23.0616   2.3670   21.6935
 7928   24.0995   22.7752   4.4146   21.6935
 7929   23.0858   21.9470   3.7958   21.6935
 7930   22.7986   21.8986   2.9998   21.6935
 7931   24.7950   23.4950   4.3334   21.6935
 7932   24.1061   23.3356   2.5682   21.6935
 7933   25.4783   24.0407   4.7921   21.6935
 7934   24.2266   23.4808   2.4859   21.6935
 7935   24.2904   23.5689   2.4050   21.6935
 7936   23.6934   22.5401   3.8444   21.6935
 7937   22.5542   21.0053   5.1630   21.6935
 7938   23.8593   22.1088   5.8348   21.6935
 7939   24.1637   23.4201   2.4786   21.6935
 7940   22.9293   22.2095   2.3993   21.6935
 7941   23.5784   22.7404   2.7933   21.6935
 7942   22.3551   21.3472   3.3596   21.6935
 7943   25.6385   24.2619   4.5885   21.6935
 7944   23.7650   22.7576   3.3579   21.6935
 7945   22.0988   20.9085   3.9675   21.6935
 7946   22.6922   21.4634   4.0960   21.6935
 7947   23.9852   23.0877   2.9917   21.6935
 7948   23.5549   22.5629   3.3066   21.6935
 7949   38.5992   36.4400   7.1975   21.6935
 7950   21.7256   20.6462   3.5980   21.6935
 7951   23.9007   22.4414   4.8643   21.6935
 7952   22.7421   21.5563   3.9527   21.6935
 7953   22.1089   20.4958   5.3772   21.6935
 7954   33.3311   32.8802   1.5028   21.6935
 7955   24.9960   23.1043   6.3057   21.6935
 7956   25.1301   24.2765   2.8454   21.6935
 7957   24.0539   23.1432   3.0354   21.6935
 7958   24.3051   22.9950   4.3671   21.6935
 7959   23.9917   23.2355   2.5207   21.6935
 7960   24.1591   23.0441   3.7169   21.6935
 7961   25.5636   24.0834   4.9341   21.6935
 7962   23.4637   22.8291   2.1151   21.6935
 7963   23.5849   23.0786   1.6878   21.6935
 7964   23.4691   22.4275   3.4723   21.6935
 7965   25.1563   24.2281   3.0939   21.6935
 7966   24.7677   23.8540   3.0460   21.6935
 7967   24.3186   22.5229   5.9857   21.6935
 7968   23.0225   22.2441   2.5947   21.6935
 7969   25.1294   24.5285   2.0030   21.6935
 7970   40.0982   37.3537   9.1484   21.6935
 7971   23.7169   22.5327   3.9473   21.6935
 7972   22.3808   21.3718   3.3634   21.6935
 7973   23.4100   22.5544   2.8520   21.6935
 7974   23.7687   23.0584   2.3677   21.6935
 7975   24.2836   23.5638   2.3991   21.6935
 7976   23.0373   21.4236   5.3790   21.6935
 7977   24.6358   23.6151   3.4022   21.6935
 7978   24.2603   22.7582   5.0070   21.6935
 7979   25.7745   24.7375   3.4565   21.6935
 7980   23.8993   22.9532   3.1535   21.6935
 7981   39.7074   37.1297   8.5922   21.6935
 7982   28.7754   27.3640   4.7048   21.6935
 7983   25.2882   23.8001   4.9605   21.6935
 7984   26.5688   25.7637   2.6837   21.6935
 7985   23.0505   22.0560   3.3148   21.6935
 7986   24.5855   23.9281   2.1911   21.6935
 7987   24.0679   23.1197   3.1606   21.6935
 7988   23.0070   22.0752   3.1059   21.6935
 7989   23.4097   22.7363   2.2448   21.6935
 7990   24.9072   23.8315   3.5859   21.6935
 7991   25.2823   24.0661   4.0540   21.6935
 7992   24.3634   23.1003   4.2105   21.6935
 7993   23.5975   22.7288   2.8958   21.6935
 7994   23.1053   21.9643   3.8035   21.6935
 7995   23.8717   23.2909   1.9361   21.6935
 7996   23.4025   22.2191   3.9446   21.6935
 7997   27.1970   26.2881   3.0298   21.6935
 7998   24.6932   23.7488   3.1481   21.6935
 7999   23.9328   22.8043   3.7615   21.6935
 8000   22.5786   21.5130   3.5518   21.6935
 8001   35.9598   35.2409   2.3965   21.6935
 8002   24.5353   23.7255   2.6991   21.6935
 8003   24.4192   23.8130   2.0206   21.6935
 8004   33.4707   30.9083   8.5411   21.6935
 8005   23.7064   22.4706   4.1193   21.6935
 8006   25.5819   24.5491   3.4427   21.6935
 8007   23.9842   22.6809   4.3442   21.6935
 8008   23.1044   22.1446   3.1994   21.6935
 8009   27.2455   26.1181   3.7580   21.6935
 8010   23.9519   22.9777   3.2473   21.6935
 8011   24.9768   24.0791   2.9925   21.6935
 8012   25.8650   25.1536   2.3713   21.6935
 8013   21.8182   20.7422   3.5866   21.6935
 8014   23.2592   21.5391   5.7338   21.6935
 8015   23.5498   22.8754   2.2482   21.6935
 8016   24.6102   23.4800   3.7672   21.6935
 8017   23.1888   22.0272   3.8720   21.6935
 8018   23.5171   22.5687   3.1614   21.6935
 8019   23.3376   22.6954   2.1410   21.6935
 8020   24.4000   23.3745   3.4184   21.6935
 8021   21.7979   20.7252   3.5757   21.6935
 8022   23.4630   22.4170   3.4869   21.6935
 8023   22.9699   21.8888   3.6037   21.6935
 8024   23.9565   22.6834   4.2437   21.6935
 8025   23.0617   21.7299   4.4392   21.6935
 8026   22.1837   21.1827   3.3364   21.6935
 8027   23.5371   22.8590   2.2602   21.6935
 8028   22.7297   21.8100   3.0656   21.6935
 8029   25.6123   25.1015   1.7025   21.6935
 8030   25.3252   24.5597   2.5519   21.6935
 8031   23.3099   21.9154   4.6483   21.6935
 8032   23.9568   23.3881   1.8957   21.6935
 8033   25.2983   23.9868   4.3715   21.6935
 8034   28.6831   26.9225   5.8686   21.6935
 8035   21.7234   20.6148   3.6954   21.6935
 8036   22.7393   21.1629   5.2549   21.6935
 8037   24.1065   23.6615   1.4833   21.6935
 8038   25.5044   24.1021   4.6743   21.6935
 8039   23.5981   22.7592   2.7960   21.6935
 8040   23.6329   22.2106   4.7410   21.6935
 8041   26.1488   25.3604   2.6281   21.6935
 8042   23.4638   22.6915   2.5743   21.6935
 8043   25.3387   24.7111   2.0922   21.6935
 8044   23.9555   22.6318   4.4125   21.6935
 8045   23.8231   22.9121   3.0368   21.6935
 8046   26.3438   25.1893   3.8481   21.6935
 8047   25.0592   24.4904   1.8961   21.6935
 8048   24.5194   23.0903   4.7637   21.6935
 8049   24.6106   23.2155   4.6501   21.6935
 8050   24.0507   22.7145   4.4539   21.6935
 8051   24.9575   24.0680   2.9649   21.6935
 8052   24.6349   23.4139   4.0700   21.6935
 8053   24.1096   22.9826   3.7568   21.6935
 8054   27.5679   25.9029   5.5498   21.6935
 8055   27.8903   26.4958   4.6484   21.6935
 8056   25.0035   23.8926   3.7028   21.6935
 8057   23.1910   21.9091   4.2730   21.6935
 8058   24.1991   23.4003   2.6628   21.6935
 8059   24.8200   23.4662   4.5126   21.6935
 8060   23.0396   21.7298   4.3659   21.6935
 8061   23.5329   22.8599   2.2436   21.6935
 8062   25.2160   23.8033   4.7088   21.6935
 8063   22.9868   22.2264   2.5345   21.6935
 8064   24.4676   23.9723   1.6508   21.6935
 8065   39.4812   37.0383   8.1429   21.6935
 8066   24.1190   23.5219   1.9904   21.6935
 8067   24.9770   23.5303   4.8221   21.6935
 8068   23.7371   22.5721   3.8834   21.6935
 8069   36.1812   34.1216   6.8654   21.6935
 8070   23.8418   22.1752   5.5554   21.6935
 8071   24.6107   23.2133   4.6580   21.6935
 8072   25.8673   25.0850   2.6079   21.6935
 8073   24.0242   22.9592   3.5499   21.6935
 8074   22.9384   21.3409   5.3250   21.6935
 8075   23.5570   22.2396   4.3914   21.6935
 8076   24.7424   23.4522   4.3008   21.6935
 8077   24.0998   22.6844   4.7179   21.6935
 8078   22.3605   21.3668   3.3123   21.6935
 8079   25.2222   24.2447   3.2582   21.6935
 8080   24.3279   22.7886   5.1309   21.6935
 8081   23.8103   22.7274   3.6096   21.6935
 8082   26.8737   25.4495   4.7473   21.6935
 8083   33.9437   32.1481   5.9854   21.6935
 8084   35.2182   33.3705   6.1591   21.6935
 8085   23.6208   22.5868   3.4465   21.6935
 8086   23.6030   22.7000   3.0101   21.6935
 8087   23.6033   22.7352   2.8937   21.6935
 8088   23.8035   22.4843   4.3974   21.6935
 8089   24.1035   23.1732   3.1011   21.6935
 8090   23.4620   22.4155   3.4882   21.6935
 8091   23.0462   21.9414   3.6828   21.6935
 8092   23.3035   21.9268   4.5893   21.6935
 8093   22.7783   21.7060   3.5742   21.6935
 8094   25.5696   23.9552   5.3813   21.6935
 8095   22.1859   21.1875   3.3280   21.6935
 8096   23.2222   22.3759   2.8212   21.6935
 8097   23.6496   22.0552   5.3146   21.6935
 8098   23.9217   22.3532   5.2281   21.6935
 8099   22.1606   21.0156   3.8167   21.6935
 8100   22.5722   21.3356   4.1219   21.6935
 8101   25.0755   23.6241   4.8381   21.6935
 8102   23.9065   23.3194   1.9568   21.6935
 8103   22.7949   21.8826   3.0411   21.6935
 8104   24.4750   23.5274   3.1587   21.6935
 8105   22.5063   21.4303   3.5864   21.6935
 8106   24.3725   23.1982   3.9146   21.6935
 8107   23.8013   23.0619   2.4650   21.6935
 8108   23.9509   22.8087   3.8071   21.6935
 8109   22.7851   21.7118   3.5779   21.6935
 8110   24.2514   22.9709   4.2684   21.6935
 8111   23.8484   23.1000   2.4945   21.6935
 8112   24.8262   23.7477   3.5949   21.6935
 8113   23.4660   21.7832   5.6094   21.6935
 8114   24.9310   24.0458   2.9507   21.6935
 8115   40.1959   38.7477   4.8275   21.6935
 8116   22.8963   21.8266   3.5657   21.6935
 8117   23.4878   22.4268   3.5366   21.6935
 8118   23.8131   23.0707   2.4747   21.6935
 8119   25.0143   24.1942   2.7338   21.6935
 8120   23.8382   22.9241   3.0469   21.6935
 8121   24.3015   23.6490   2.1748   21.6935
 8122   25.5725   24.3929   3.9320   21.6935
 8123   23.1310   22.0275   3.6782   21.6935
 8124   22.6207   21.5463   3.5814   21.6935
 8125   24.6905   23.3566   4.4464   21.6935
 8126   24.6066   23.7485   2.8603   21.6935
 8127   23.4531   22.3943   3.5291   21.6935
 8128   24.8313   23.4268   4.6817   21.6935
 8129   25.4532   24.2926   3.8686   21.6935
 8130   24.8169   23.9989   2.7264   21.6935
 8131   24.3841   23.0770   4.3570   21.6935
 8132   23.1372   21.8628   4.2481   21.6935
 8133   23.8699   22.7375   3.7747   21.6935
 8134   26.4854   25.5974   2.9599   21.6935
 8135   23.8907   22.8101   3.6020   21.6935
 8136   22.6876   21.4540   4.1121   21.6935
 8137   23.2864   21.6933   5.3106   21.6935
 8138   28.5816   27.3321   4.1650   21.6935
 8139   23.3156   21.7253   5.3009   21.6935
 8140   31.4414   29.7866   5.5161   21.6935
 8141   24.3794   23.3594   3.4000   21.6935
 8142   23.0755   21.7808   4.3159   21.6935
 8143   25.1818   24.5010   2.2695   21.6935
 8144   27.6774   26.1108   5.2220   21.6935
 8145   24.1078   22.9651   3.8088   21.6935
 8146   24.7590   23.8429   3.0537   21.6935
 8147   23.5444   22.3383   4.0203   21.6935
 8148   25.5203   23.5322   6.6269   21.6935
 8149   25.4183   23.9302   4.9603   21.6935
 8150   21.7152   20.5970   3.7272   21.6935
 8151   24.1049   22.3262   5.9288   21.6935
 8152   22.2134   21.0512   3.8739   21.6935
 8153   24.5204   23.4908   3.4320   21.6935
 8154   22.5481   21.4603   3.6263   21.6935
 8155   25.4014   23.9167   4.9489   21.6935
 8156   23.1950   22.1227   3.5743   21.6935
 8157   23.7921   22.9225   2.8986   21.6935
 8158   24.9177   23.8400   3.5922   21.6935
 8159   24.2416   22.9215   4.4004   21.6935
 8160   23.1444   22.1712   3.2440   21.6935
 8161   24.0632   23.0996   3.2120   21.6935
 8162   23.6095   22.5747   3.4493   21.6935
 8163   24.7831   23.7114   3.5722   21.6935
 8164   23.6169   22.4342   3.9425   21.6935
 8165   24.2011   23.4213   2.5995   21.6935
 8166   23.8602   22.3996   4.8688   21.6935
 8167   24.4215   23.6209   2.6687   21.6935
 8168   22.8263   21.9193   3.0233   21.6935
 8169   31.2142   29.4194   5.9826   21.6935
 8170   23.0042   21.9156   3.6289   21.6935
 8171   21.7852   20.7050   3.6006   21.6935
 8172   23.1347   21.8218   4.3764   21.6935
 8173   24.9944   24.0575   3.1228   21.6935
 8174   24.2848   23.5650   2.3994   21.6935
 8175   23.1850   22.2844   3.0019   21.6935
 8176   32.0739   30.2341   6.1324   21.6935
 8177   25.4160   24.6862   2.4325   21.6935
 8178   25.2645   24.1341   3.7678   21.6935
 8179   26.9734   26.0764   2.9900   21.6935
 8180   24.2297   23.4523   2.5914   21.6935
 8181   23.0904   21.7723   4.3937   21.6935
 8182   24.1659   22.8225   4.4779   21.6935
 8183   23.1156   22.5183   1.9910   21.6935
 8184   24.5691   23.1306   4.7948   21.6935
 8185   24.0547   22.9105   3.8140   21.6935
 8186   25.1839   23.7072   4.9224   21.6935
 8187   25.1123   24.3321   2.6004   21.6935
 8188   23.5344   22.0407   4.9788   21.6935
 8189   22.9297   21.7521   3.9256   21.6935
 8190   25.1467   23.6216   5.0835   21.6935
 8191   24.9993   24.2905   2.3625   21.6935
 8192   22.5400   21.4555   3.6150   21.6935
 8193   24.9994   24.0676   3.1057   21.6935
 8194   23.6458   22.6384   3.3579   21.6935
 8195   25.0637   24.4918   1.9062   21.6935
 8196   24.5741   23.2006   4.5784   21.6935
 8197   24.2745   22.7596   5.0494   21.6935
 8198   23.8434   22.2983   5.1505   21.6935
 8199   23.9230   23.0067   3.0543   21.6935
 8200   23.8394   23.0928   2.4888   21.6935
 8201   23.6349   22.0302   5.3492   21.6935
 8202   23.3810   22.3810   3.3333   21.6935
 8203   23.2035   22.2283   3.2506   21.6935
 8204   23.3454   22.6959   2.1649   21.6935
 8205   23.7719   22.2461   5.0858   21.6935
 8206   23.9838   22.6331   4.5024   21.6935
 8207   23.7532   23.0369   2.3876   21.6935
 8208   25.4156   24.4998   3.0525   21.6935
 8209   24.1380   22.8649   4.2437   21.6935
 8210   25.4241   24.5007   3.0780   21.6935
 8211   22.1901   21.0263   3.8790   21.6935
 8212   23.4657   22.2269   4.1292   21.6935
 8213   35.6611   33.5872   6.9129   21.6935
 8214   23.8983   22.9596   3.1292   21.6935
 8215   24.5439   23.5867   3.1905   21.6935
 8216   27.1465   25.1727   6.5792   21.6935
 8217   23.9669   22.8458   3.7370   21.6935
 8218   23.1347   22.5319   2.0096   21.6935
 8219   24.8885   23.5173   4.5707   21.6935
 8220   24.3835   23.5798   2.6788   21.6935
 8221   23.0937   21.8226   4.2371   21.6935
 8222   24.0220   22.9552   3.5559   21.6935
 8223   23.8208   22.3179   5.0097   21.6935
 8224   23.6107   22.7404   2.9011   21.6935
 8225   23.1407   22.3553   2.6180   21.6935
 8226   24.6891   23.5709   3.7270   21.6935
 8227   23.5688   22.9287   2.1337   21.6935
 8228   31.8675   29.7994   6.8936   21.6935
 8229   22.9036   22.1686   2.4503   21.6935
 8230   24.1300   23.3828   2.4906   21.6935
 8231   27.3888   26.5334   2.8514   21.6935
 8232   24.1635   22.5150   5.4949   21.6935
 8233   22.7770   21.8624   3.0488   21.6935
 8234   23.6336   22.0778   5.1861   21.6935
 8235   25.3261   24.3230   3.3438   21.6935
